url,postal_code,municipality,property_id,price,cadastral_income,vat,state_of_the_property,currently_leased,build_year,availability,number_of_bedrooms,livable_surface,furnished,garage,number_of_garages,number_of_bathrooms,number_of_toilets,type_of_heating,elevator,orientation_of_the_front_facade,number_of_facades,garden,terrace,total_land_surface,gas,running_water,specific_primary_energy_consumption,epc_peb_reference,validity_date_epc_peb,certification_electrical_installation,preemption_right,urbanism_affectation,flooding_area_type,demarcated_flooding_area
https://immovlan.be/en/detail/residence/for-sale/8301/duinbergen/rbu62976,8301,duinbergen,RBU62976,1 325 000 €,773 €,No,,No,1930,,6,258 m²,,Yes,,6,,,,,2,Yes,No,100 m²,Yes,Yes,253 kWh/m²/year,3605594,,"No, certificate does not comply",,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8520/kuurne/rbu62985,8520,kuurne,RBU62985,299 000 €,,No,Normal,No,1974,,5,274 m²,,Yes,1,1,,,,,2,Yes,Yes,532 m²,Yes,Yes,300 kWh/m²/year,20250905-0003679512-RES-1,,"No, certificate does not comply",,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8480/ichtegem/rbu62992,8480,ichtegem,RBU62992,545 000 €,,No,Fully renovated,No,,,3,191 m²,,Yes,,1,2,,,,4,Yes,Yes,710 m²,Yes,,285 kWh/m²/year,20251031-0003718713-RES-2,,No certificate,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3690/zutendaal/rbu62983,3690,zutendaal,RBU62983,275 000 €,,No,Normal,No,2015,Negotiable,,119 m²,,,,,,Gas,,East,4,No,No,442 m²,,Yes,133 kWh/m²/year,,,"yes, certificate in accordance",No,Area info not available,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu62994,8000,brugge,RBU62994,295 000 €,,No,,No,1850,On contract,3,107 m²,,,,1,2,,No,,2,Yes,No,,,,532 kWh/m²/year,20250821-0003668539-RES-1,,,No,"Residential area of cultural, historical value",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rbu62998,8000,brugge,RBU62998,189 000 €,,No,,No,,,2,,,,,1,1,Gas,No,,2,No,Yes,55 m²,,,694 kWh/m²/year,20220804-0002650002-RES-1,,,No,Area info not available,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2390/malle/rbu62996,2390,malle,RBU62996,549 000 €,,No,,No,2015,,4,156 m²,,Yes,,2,2,Gas,No,South,2,Yes,Yes,430 m²,,,0 kWh/m²/year,20251031-0003723577-RES-1,,,No,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8790/waregem/rbu63000,8790,waregem,RBU63000,449 000 €,,No,,No,2010,Immediately,3,160 m²,,Yes,1,1,2,Gas,No,North,4,Yes,Yes,380 m²,,,120 kWh/m²/year,20250922-0003692172-RES-1,,,No,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/chalet/for-sale/3221/nieuwrode/rbu63002,3221,nieuwrode,RBU63002,199 000 €,215 €,No,To be renovated,,1974,,2,76 m²,No,Yes,1,1,,Not specified,No,South,,Yes,No,642 m²,,,757 kWh/m²/year,20250915-0003686574-RES-1,15/09/2035,No certificate,Yes,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/6690/vielsalm/vbd47512,6690,vielsalm,VBD47512,280 000 €,1 464 €,No,To be renovated,,,,7,672 m²,,,,4,,Fuel oil,No,West,,No,Yes,220 m²,,,299 kWh/m²/year,20251006021674,06/10/2035,Not applicable,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2160/wommelgem/rwc41157,2160,wommelgem,RWC41157,595 000 €,,No,Normal,No,1980,Negotiable,3,290 m²,,Yes,,2,,Gas,,,4,Yes,Yes,1000 m²,Yes,Yes,420 kWh/m²/year,3699515,,"No, certificate does not comply",No,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbu63054,9620,zottegem,RBU63054,528 950 €,,,New,No,2024,,4,206 m²,No,,,2,2,Hot air,No,North-east,3,Yes,Yes,367 m²,,Yes,20 kWh/m²/year,,,"yes, certificate in accordance",No,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1785/merchtem/rbu63006,1785,merchtem,RBU63006,385 000 €,855 €,No,To be renovated,No,1982,On contract,3,221 m²,No,Yes,1,1,2,,No,South-east,2,Yes,Yes,534 m²,,,351 kWh/m²/year,3699824,,"No, certificate does not comply",No,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbu63056,9620,zottegem,RBU63056,439 750 €,,,New,No,2024,,3,209 m²,No,,,2,2,Hot air,No,North-east,2,Yes,Yes,242 m²,,Yes,20 kWh/m²/year,,,"yes, certificate in accordance",No,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9040/sint-amandsberg/rbu63067,9040,sint-amandsberg,RBU63067,482 500 €,,,New,No,2023,,3,185 m²,No,Yes,1,2,2,,No,North-west,2,Yes,Yes,,Yes,Yes,,,,"yes, certificate in accordance",No,,no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/4920/aywaille/vbd47515,4920,aywaille,VBD47515,170 000 €,,No,Normal,Yes,,,3,185 m²,No,,,2,,,,,2,No,No,,,,556 kWh/m²/year,,06/08/2028,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/4840/welkenraedt/vbd47516,4840,welkenraedt,VBD47516,265 000 €,661 €,No,Normal,,,On contract,4,,,,,,1,Gas,No,,2,Yes,Yes,232 m²,,,189 kWh/m²/year,,22/03/2026,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8501/bissegem/rbu63078,8501,bissegem,RBU63078,220 000 €,538 €,No,To be renovated,No,1972,On contract,3,150 m²,No,Yes,,1,2,Gas,No,,3,Yes,Yes,220 m²,Yes,Yes,465 kWh/m²/year,,10/02/2034,No certificate,No,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/3120/tremelo/rbu63077,3120,tremelo,RBU63077,2 195 000 €,4 427 €,No,,,2009,,5,544 m²,,Yes,2,2,,,,,4,Yes,Yes,8434 m²,Yes,Yes,123 kWh/m²/year,,06/04/2035,"yes, certificate in accordance",No,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8450/bredene/rwc41158,8450,bredene,RWC41158,340 000 €,,,Excellent,,2026,Negotiable,3,1 m²,,,,1,,Solar energy,,,3,Yes,,299 m²,Yes,Yes,,,,"yes, certificate in accordance",,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8520/kuurne/rbu63079,8520,kuurne,RBU63079,285 000 €,,No,Normal,Yes,,,4,187 m²,No,Yes,1,1,1,Gas,No,,3,Yes,Yes,245 m²,Yes,Yes,200 kWh/m²/year,,,"yes, certificate in accordance",,,(information not available),(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/9600/ronse/rbu63080,9600,ronse,RBU63080,370 000 €,1 222 €,No,Normal,No,1960,,6,235 m²,No,Yes,2,1,1,Gas,No,,3,Yes,Yes,418 m²,Yes,Yes,138 kWh/m²/year,,08/05/2032,"No, certificate does not comply",,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7910/anvaing/rbu63081,7910,anvaing,RBU63081,275 000 €,,No,Normal,No,,,2,140 m²,No,Yes,1,1,1,,No,,4,Yes,Yes,312 m²,Yes,Yes,411 kWh/m²/year,,11/10/2035,,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3140/keerbergen/rbu63076,3140,keerbergen,RBU63076,289 000 €,637 €,No,To be renovated,,1957,,3,140 m²,,Yes,2,1,,Fuel oil,,,3,Yes,Yes,805 m²,,Yes,548 kWh/m²/year,,29/08/2035,"No, certificate does not comply",No,,,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8930/rekkem/rwc41159,8930,rekkem,RWC41159,340 000 €,,,Excellent,,2025,Negotiable,3,1 m²,,,,1,,Solar energy,,,4,Yes,,546 m²,Yes,Yes,,,,"yes, certificate in accordance",,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1180/ukkel/vbd47577,1180,ukkel,VBD47577,1 995 000 €,8 317 €,No,To be renovated,,1960,,7,750 m²,No,Yes,2,5,,,,,4,Yes,Yes,2833 m²,,,519 kWh/m²/year,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8340/damme/rbu63084,8340,damme,RBU63084,424 800 €,721 €,No,Normal,,1976,On contract,3,230 m²,No,Yes,1,1,2,Gas,No,,3,Yes,Yes,834 m²,Yes,Yes,288 kWh/m²/year,,22/09/2035,"No, certificate does not comply",No,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rwc41160,8500,kortrijk,RWC41160,240 000 €,745 €,No,Fully renovated,No,,On contract,3,130 m²,,,,1,,Gas,,,2,Yes,Yes,100 m²,Yes,Yes,192 kWh/m²/year,,,"yes, certificate in accordance",,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9600/ronse/rbu63089,9600,ronse,RBU63089,225 000 €,297 €,No,Normal,No,,On contract,3,131 m²,No,,,1,1,Gas,No,,3,Yes,Yes,225 m²,,,,,04/02/2035,No certificate,,,no flooding area,(information not available)
https://immovlan.be/en/detail/mixed-building/for-sale/4950/waimes/vbd47586,4950,waimes,VBD47586,750 000 €,,No,Excellent,No,1940,On contract,17,711 m²,Yes,Yes,2,14,17,Fuel oil,No,South,4,Yes,Yes,2200 m²,,Yes,295 kWh/m²/year,,28/11/2027,"yes, certificate in accordance",No,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2275/poederlee/rbu63128,2275,poederlee,RBU63128,325 000 €,349 €,No,To be renovated,No,1963,On contract,2,147 m²,No,Yes,1,1,1,Fuel oil,No,North-east,4,Yes,Yes,535 m²,,,523 kWh/m²/year,20250522-0003606464-RES-1,22/05/2035,"No, certificate does not comply",No,Agricultural zone,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7711/dottignies/vbd47597,7711,dottignies,VBD47597,249 000 €,366 €,No,Fully renovated,,,,2,115 m²,No,Yes,,1,,,,,3,Yes,Yes,318 m²,,,476 kWh/m²/year,,,"yes, certificate in accordance",,,no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/6440/froidchapelle/vbd47651,6440,froidchapelle,VBD47651,325 000 €,887 €,No,,No,1998,On contract,4,165 m²,No,Yes,1,2,2,Fuel oil,No,South-west,4,Yes,Yes,1314 m²,,,243 kWh/m²/year,20251027006067,,"No, certificate does not comply",,,(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/9600/ronse/rbu63088,9600,ronse,RBU63088,495 000 €,,No,To renovate,,,On contract,4,250 m²,,Yes,2,1,2,Fuel oil,No,,4,Yes,Yes,2608 m²,,Yes,636 kWh/m²/year,,,,,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd47629,7500,tournai,VBD47629,155 000 €,394 €,No,Normal,No,,On contract,3,105 m²,No,,,1,1,Gas,No,South-east,2,Yes,Yes,330 m²,,,389 kWh/m²/year,20161213008482,13/12/2026,"No, certificate does not comply",,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9880/aalter/rbu63129,9880,aalter,RBU63129,645 000 €,,No,Normal,,1990,On contract,5,254 m²,No,Yes,1,2,3,Gas,No,,4,Yes,Yes,1763 m²,Yes,Yes,321 kWh/m²/year,,15/08/2034,"No, certificate does not comply",No,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/2840/rumst/rbu63130,2840,rumst,RBU63130,629 000 €,1 279 €,No,To be renovated,No,1979,,2,221 m²,,Yes,1,1,2,Fuel oil,,,4,Yes,Yes,2801 m²,,,570 kWh/m²/year,20251022-0003716365-RES-1,22/10/2035,"No, certificate does not comply",,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3720/kortessem/rbu63163,3720,kortessem,RBU63163,360 000 €,1 182 €,No,,No,1992,,3,389 m²,,Yes,1,1,,Fuel oil,,,4,Yes,No,527 m²,Yes,Yes,182 kWh/m²/year,,,"No, certificate does not comply",,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/villa/for-sale/8770/ingelmunster/rbu63263,8770,ingelmunster,RBU63263,,2 421 €,No,Excellent,No,,,5,660 m²,,Yes,,,3,,,,,Yes,No,2814 m²,Yes,Yes,262 kWh/m²/year,20251028-0003719947-RES-1,28/10/2035,"yes, certificate in accordance",,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3500/hasselt/rbu63164,3500,hasselt,RBU63164,319 000 €,734 €,No,To be renovated,No,1934,,4,,,Yes,1,1,1,,,,4,Yes,No,3700 m²,,Yes,1374 kWh/m²/year,202404-19-0003219-261-RES--1,,No certificate,,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/3640/kinrooi/rbu63265,3640,kinrooi,RBU63265,449 000 €,337 €,No,,,1960,On contract,3,121 m²,,Yes,1,1,,Gas,,,4,Yes,Yes,1059 m²,,,328 kWh/m²/year,,29/10/2035,,No,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1770/liedekerke/rbu63270,1770,liedekerke,RBU63270,275 000 €,847 €,No,To renovate,,1939,,5,230 m²,No,Yes,1,1,,Fuel oil,No,,,Yes,No,336 m²,,,813 kWh/m²/year,20251027-0003719324-RES-1,27/10/2035,No certificate,No,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/9820/merelbeke/rbu63266,9820,merelbeke,RBU63266,449 000 €,1 430 €,No,To be renovated,,1983,On contract,3,125 m²,No,Yes,1,1,1,Gas,No,South-west,4,Yes,Yes,823 m²,Yes,Yes,435 kWh/m²/year,,,"No, certificate does not comply",No,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd47661,6700,arlon,VBD47661,500 000 €,,No,Normal,No,1992,,3,210 m²,No,Yes,1,1,2,Fuel oil,No,South,4,Yes,Yes,945 m²,,,309 kWh/m²/year,20251014020161,,"No, certificate does not comply",,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbd47654,6900,marche-en-famenne,VBD47654,550 000 €,1 435 €,No,Normal,,1919,,5,375 m²,No,,,2,4,Fuel oil,No,North-east,4,Yes,Yes,2802 m²,,Yes,480 kWh/m²/year,,08/10/2028,,,,,(information not available)
https://immovlan.be/en/detail/villa/for-sale/2960/brecht/rbu63268,2960,brecht,RBU63268,895 000 €,,No,,No,2005,On contract,6,302 m²,,Yes,,3,3,Gas,No,South-west,4,Yes,Yes,813 m²,,,0 kWh/m²/year,20251031-0003723685-RES-2,,,No,Residential park,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1450/chastre-villeroux-blanmont/vwd15527,1450,chastre-villeroux-blanmont,VWD15527,289 000 €,,No,Normal,,,,2,130 m²,,Yes,,1,,Not specified,,,3,Yes,,,,,,,,"yes, certificate in accordance",,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vwd15528,1150,sint-pieters-woluwe,VWD15528,420 000 €,1 380 €,No,To be renovated,,1950,,3,196 m²,,,,1,,Gas,,,2,Yes,,,,,,,,Not applicable,No,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/6182/souvret/vwd15526,6182,souvret,VWD15526,160 000 €,302 €,No,Normal,,,,2,60 m²,,,,1,,Gas,,,2,Yes,,,,,,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9920/lievegem/rbu63274,9920,lievegem,RBU63274,199 000 €,,No,Under construction,,,On contract,2,79 m²,,,,1,,,,,2,Yes,,175 m²,,,,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/5310/aische-en-refail/vwd15530,5310,aische-en-refail,VWD15530,350 000 €,632 €,No,Normal,,1923,,6,170 m²,,Yes,,2,,Fuel oil,,,4,Yes,Yes,,,,,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/4171/poulseur/vbd47633,4171,poulseur,VBD47633,37 500 €,,No,,No,,,2,190 m²,,,,,,Fuel oil,,South-west,3,No,No,,,,361 kWh/m²/year,20251029023894,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9920/lievegem/rbu63275,9920,lievegem,RBU63275,239 000 €,,No,Under construction,,,On contract,3,118 m²,,,,1,,,,,3,Yes,,353 m²,,Yes,,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9920/lievegem/rbu63272,9920,lievegem,RBU63272,199 000 €,,No,Under construction,,,On contract,2,69 m²,,,,1,,,,,3,Yes,,192 m²,,,,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/5100/dave/vwd15523,5100,dave,VWD15523,770 000 €,1 510 €,No,Excellent,No,2014,On contract,3,242 m²,,,,1,,Electricity,No,,4,Yes,Yes,5000 m²,No,Yes,,0129212,01/10/2035,"yes, certificate in accordance",No,,no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1120/neder-over-heembeek/vbd47636,1120,neder-over-heembeek,VBD47636,685 000 €,,No,Excellent,,,On contract,3,230 m²,No,Yes,1,2,2,Gas,No,,2,Yes,Yes,,,,148 kWh/m²/year,,,"yes, certificate in accordance",,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbu63101,8800,roeselare,RBU63101,235 000 €,,No,,No,1968,On contract,4,141 m²,,Yes,2,1,2,Fuel oil,No,South,2,Yes,Yes,266 m²,,,,,,,No,"Residential zone (residential, urban)",no flooding area,(information not available)
https://immovlan.be/en/detail/residence/for-sale/1640/sint-genesius-rode/rbu63105,1640,sint-genesius-rode,RBU63105,225 000 €,736 €,No,To be renovated,No,,Immediately,3,174 m²,No,,,1,1,Wood,No,,,No,No,,Yes,Yes,452 kWh/m²/year,3559749,,,No,"Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/cottage/for-sale/7760/celles/vbd47637,7760,celles,VBD47637,1 750 000 €,,No,Excellent,No,,Immediately,7,,No,Yes,3,2,,,,,4,Yes,Yes,98290 m²,,Yes,337 kWh/m²/year,,15/10/2035,,,,(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/1501/buizingen/rbu63107,1501,buizingen,RBU63107,249 000 €,420 €,No,Normal,No,,Immediately,3,100 m²,No,,,1,2,,No,,,Yes,No,,Yes,Yes,,,,,No,Area info not available,(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/9320/erembodegem/rbu63106,9320,erembodegem,RBU63106,995 000 €,1 551 €,No,Normal,No,,Immediately,4,390 m²,No,Yes,1,2,3,,No,,,Yes,Yes,,Yes,Yes,191 kWh/m²/year,20250806-0003659253-RES-1,,,No,"Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/villa/for-sale/9500/geraardsbergen/rbu63108,9500,geraardsbergen,RBU63108,850 000 €,1 309 €,No,Normal,No,,Immediately,4,268 m²,No,Yes,,2,2,,No,,,Yes,Yes,,Yes,Yes,100 kWh/m²/year,20251028-0003718368-RES-1,,"yes, certificate in accordance",No,"Residential zone (residential, urban)",(information not available),(information not available)
https://immovlan.be/en/detail/residence/for-sale/9960/assenede/rbu63109,9960,assenede,RBU63109,375 000 €,495 €,No,Normal,No,,,3,150 m²,No,Yes,2,1,1,Fuel oil,No,West,3,Yes,No,3890 m²,,,572 kWh/m²/year,20250911-0003683987-RES-1,11/09/2035,"No, certificate does not comply",No,Agricultural areas with beautiful scenery,no flooding area,(information not available)
